GHOST:ghostwriting	Este documento contém correspondência por e-mail entre o Dr. Goldstein e Eric Sachs sobre a campanha da Monsanto para retratar o artigo do professor Seralini. O Dr. Goldstein afirma: “Fiquei desconfortável em deixar os acionistas saberem que estamos cientes deste LTE... Isso implica que tivemos algo a ver com isso - caso contrário, como teríamos conhecimento disso? Eu poderia acrescentar ‘Ciente de várias cartas ao editor, incluindo uma assinada por 25 cientistas de 14 países’ se vocês dois acharem que está tudo bem.” em *1. Sachs responde: “Estamos ‘conectados’, mas não escrevemos a carta nem incentivamos ninguém a assiná-la”. Eu ia.
GHOST:ghostwriting	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto e Henry Miller. A Monsanto pede ao Sr. Miller que escreva sobre a decisão da IARC e o Sr. Miller responde com um pedido de um “rascunho de alta qualidade”. em *6. Eric Sachs (Monsanto) informa ao Sr. Miller que “Temos um rascunho quase pronto e enviaremos a você amanhã”. em *5.
GHOST:ghostwriting	Esta é uma apresentação da Monsanto delineando estratégias em resposta ao relatório da IARC. Uma sugestão: ‘Publicação sobre dados de carcinogenicidade animal’ poderia ser completada com “[a] maioria dos escritos feitos pela Monsanto, mantendo o OS$ baixo”.
GHOST:ghostwriting	Este documento contém correspondência por e-mail entre Michael Koch e Dr. William Heydens sobre “Atividades Pós-IARC para Apoiar o Glifosato”. O Dr. Heydens identifica explicitamente um dos objetivos como “Publicação de dados de animais citados pela IARC...Manuscrito a ser iniciado por Mon como escritores fantasmas”. em *1.
GHOST:ghostwriting	Este documento faz parte do arquivo de custódia do Dr. David Saltmiras e é intitulado “Atividades de Glifosato”. As atividades do Dr. (2015), atualização coord Kier (2015) para K&K, empurrada para Sorahan (2015).
GHOST:ghostwriting	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto onde a Dra. Donna Farmer comenta a respeito do Painel de Especialistas: “Temos outra consultoria fazendo a mesma coisa que John Acquavella está fazendo para a área de epidemiologia... Larry Kier está facilitando a área de gentox do perito, painel. Já tivemos um contrato com Larry Kier antes. Como podemos preparar isso para Larry para que ele também possa receber - 12 mil em 2015? em *2.
GHOST:ghostwriting	Este documento é um acordo de consultoria entre a Monsanto e Larry D. Kier, um dos indivíduos do Painel de Especialistas da Intertek. Embora o Painel de Especialistas devesse ser composto por cientistas independentes da Monsanto, o acordo de consultoria demonstra que o Dr. Kier trabalhou diretamente para a Monsanto e esta relação não foi divulgada no manuscrito publicado.
GHOST:ghostwriting	Este documento é uma fatura datada de 31 de agosto de 2015 da Monsanto para o Dr. John Acquavella no valor de US$ 20.700 por “horas de consultoria em agosto de 2015 relacionadas ao painel epidemiológico de especialistas em glifosato”. em *1.
GHOST:ghostwriting	Este documento contém correspondência por e-mail entre vários funcionários e consultores da Monsanto, onde o Dr. John Acquavella protesta contra as atividades de escrita fantasma da Monsanto: “Não posso fazer parte de autoria enganosa em uma apresentação ou publicação... Chamamos isso de escrita fantasma e é antiético.” em *2, 3.
GHOST:ghostwriting	Este documento contém correspondência por e-mail entre o Dr. Heydens e Ashley Roberts (Intertek), onde o Dr. Heydens admite ter escrito “um rascunho do capítulo de introdução em outubro/novembro... ... você ou Gary? Eu estava pensando em você para o capítulo de Introdução e em Gary para o capítulo de Resumo, mas estou totalmente aberto a suas sugestões.” em *2.
GHOST:ghostwriting	Este documento contém correspondência por e-mail de 2016 entre os Drs. Acquavella e Heydens discutindo a consultoria do Dr. Acquavella para a Monsanto “em litígios sobre glifosato”. em *2.
GHOST:ghostwriting	Os documentos contêm correspondência por e-mail entre o Dr. William Heydens e Ashley Roberts (Intertek), onde o Dr. glifosato. A minuta editada também está anexada e contestada por confidencialidade.
GHOST:ghostwriting	Este documento contém um e-mail do Dr. Heydens para Ashley Roberts sobre a introdução ao Manuscrito do Painel de Especialistas. Entre outras características, o rascunho do Dr. Heydens tenta transmitir “que o glifosato é realmente usado de forma expansiva”. em *1.
GHOST:ghostwriting	Este documento contém correspondência entre o Dr. William Heydens e Ashley Roberts a respeito do Manuscrito do Painel de Especialistas. O Dr. Heydens examinou todo o documento e “indicou o que acho que deveria ficar, o que pode ir, e em alguns pontos fiz uma pequena edição. Tentei adicionar um pequeno texto: na página 10 para abordar os comentários de John sobre o uso dos critérios de Hill pelos toxicologistas... veja o que você pensa; fez sentido para mim, mas não tenho certeza se fará para outros - sinta-se à vontade para modificar e/ou executar por Cary.” em *1. A minuta editada também está anexada e contestada por confidencialidade.
GHOST:ghostwriting	Este documento contém correspondência por e-mail entre Roger McClellan (editor da revista que publicou o Manuscrito do Painel de Especialistas) e Ashley Roberts sobre o Manuscrito do Painel de Especialistas. McClellan observa vários problemas com a estupidez inicial do Manuscrito e afirma: “Estes relatórios são essencialmente uma refutação do processo e das conclusões da IARC. Parece haver uma relutância em ser absolutamente claro ao apresentar exatamente o que a IARC concluiu, as conclusões do Painel e como elas diferem.” em *4. O rascunho inicial do manuscrito em anexo também é questionado quanto à confidencialidade.
GHOST:peer_review	Este documento é um e-mail do Dr. Charles Healy para os Drs. Farmer e Saltmiras onde o Dr. Healy solicita que os Drs. Farmer e Saltmiras revisam o artigo que o Dr. Healy foi solicitado a revisar: “vocês dois seriam os revisores de fato e eu então reuniria seus comentários e seria o revisor oficial”. em *1.
GHOST:peer_review 	Este documento é um e-mail do Dr. Charles Healy para os Drs. Donna Farmer e David Saltmiras onde o Dr. Healy informa aos Drs. Farmer e Saltmiras que sua decisão em relação ao estudo enviada ao Dr. Healy para GHOST:peer_review determinará se o estudo será publicado.
GHOST:peer_review 	Este documento é uma revisão por pares realizada pelo funcionário da Monsanto, Dr. Charles Healy, de um estudo intitulado “Citotoxicidade do herbicida Roundup e seu ingrediente ativo, o glifosato em ratos”. O documento contém recomendações para rejeitar o estudo onde foram encontrados efeitos citotóxicos adversos substanciais associados ao Roundup e ao glifosato.
GHOST:peer_review 	Este documento é um e-mail da Dra. Donna Farmer, onde ela informa a John DeSesso que “adicionou uma seção sobre genotox do estudo de Gasnier... veja em anexo uma crítica que fizemos e da qual tirei. Estou trabalhando em uma seção para gasinador na seção mecanística. Também recortamos e colamos resumos dos estudos sobre surfactantes da POEA.” em *1. O anexo é um rascunho do Williams et. al. estudo com edições significativas do Dr. Farmer, que também é desafiado pela confidencialidade
GHOST:peer_review 	Nestes documentos, o cientista da Monsanto David Saltmiras admite ter escrito manuscritos de literatura sobre genotoxicidade do glifosato com Larry Kier, um consultor da Monsanto (MONGLY02145925). A correspondência por e-mail também detalha como adicionar o cientista David Kirkland ao estudo “acrescentaria credibilidade”. (MONGLY02145918) “Adicionar David Kirkland como coautor de ambos os artigos de revisão acrescentaria £ 14.000 (libras Stirling) ao projeto, que dividido por 25 parece um investimento justo”, escreve Christophe Gustin (Monsanto EU) em uma discussão sobre possíveis co-autores da literatura sobre genotoxicidade do glifosato. David Saltmiras escreve que adicionar a experiência de Kirkland ao manuscrito sobre genotoxicidade “é um prêmio”: “David Kirkland acredita que seus esforços serão inferiores a 10 dias a £ 1.400/dia (equivalente a US$ 21.780 com o câmbio atual taxa), portanto estamos efetivamente duplicando o custo dos projetos combinados, mas colhendo valor/credibilidade significativos do envolvimento de David Kirkland. Dado o número crescente de publicações questionáveis ​​sobre genotoxicidade, na minha opinião, o custo adicional vale a pena.”
GHOST:peer_review 	Este documento é um e-mail do Dr. Heydens onde o Dr. Saltmiras “Entre em contato com Wallace Hayes para determinar sua disponibilidade e taxas para participar da reunião.”
GHOST:peer_review 	Este documento é um acordo de consultoria de 2012 entre a Monsanto e o editor da Food and Chemical Toxicology, Wallace Hayes, para o período imediatamente anterior ao envolvimento do Sr. Hayes na retratação do artigo Seralini da Food and Chemical Toxicology.
GHOST:peer_review 	Este documento contém uma correspondência por e-mail entre vários funcionários da Monsanto, onde o Dr. Saltmiras expressa o seguinte em relação ao estudo recentemente publicado em Food and Chemical Toxicology por Seralini: “Wally Hayes, agora Editor Chefe de Visão e Estratégia da FCT, enviou-me uma mensagem de cortesia e-mail esta manhã. Esperamos que nós dois tenhamos uma discussão de acompanhamento em breve para abordar se a Visão e a Estratégia da I C'I' estavam na frente e no centro para esta passagem pelo processo de revisão por pares... e o que é isso, Visão e Estratégia? Também suspeito que este artigo possa ser do nosso interesse – a última cerimônia para os poucos fragmentos restantes de credibilidade científica de Seralini.” em *2.
GHOST:peer_review 	Este documento contém correspondência por e-mail entre Bruce Chassy e o Editor de Food and Chemical Toxicology, Wallace Hayes, onde o Dr. Chassy insta o Sr. volte no tempo, recolha o artigo e reinicie o processo de revisão.” em *2.
GHOST:peer_review 	Este documento contém uma série de trocas de e-mails entre vários funcionários da Monsanto a respeito de cartas ao editor da Food and Chemical Toxicology solicitando a retratação de um estudo do Professor G.E. Seralini. Eric Sachs escreve sobre seus esforços para galvanizar os cientistas em uma campanha de cartas para retratar o artigo: “Falei com Bruce Chassy e ele enviará sua carta diretamente para Wally Hayes e notificará outros cientistas que enviaram cartas para fazer isso. o mesmo. Ele compreende a urgência... Continuo inflexível de que a Monsanto deve: e não ser colocada: na posição de fornecer a análise crítica que leva os editores a retirarem o artigo.” em *3, 2; veja tambémMONGLY01045298 (abaixo).
GHOST:peer_review 	Este documento contém correspondência por e-mail entre o Dr. Goldstein e Eric Sachs sobre a campanha da Monsanto para retratar o artigo do professor Seralini. O Dr. Goldstein afirma: “Fiquei desconfortável em deixar os acionistas saberem que estamos cientes deste LTE... Isso implica que tivemos algo a ver com isso - caso contrário, como teríamos conhecimento disso? Eu poderia acrescentar ‘Ciente de várias cartas ao editor, incluindo uma assinada por 25 cientistas de 14 países’ se vocês dois acharem que está tudo bem.” em *1. Sachs responde: “Estamos ‘conectados’, mas não escrevemos a carta nem incentivamos ninguém a assiná-la”. Eu ia.
GHOST:peer_review 	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto e Henry Miller. A Monsanto pede ao Sr. Miller que escreva sobre a decisão da IARC e o Sr. Miller responde com um pedido de um “rascunho de alta qualidade”. em *6. Eric Sachs (Monsanto) informa ao Sr. Miller que “Temos um rascunho quase pronto e enviaremos a você amanhã”. em *5.
GHOST:peer_review 	Esta é uma apresentação da Monsanto delineando estratégias em resposta ao relatório da IARC. Uma sugestão: ‘Publicação sobre dados de carcinogenicidade animal’ poderia ser completada com “[a] maioria dos escritos feitos pela Monsanto, mantendo o OS$ baixo”.
GHOST:peer_review 	Este documento contém correspondência por e-mail entre Michael Koch e Dr. William Heydens sobre “Atividades Pós-IARC para Apoiar o Glifosato”. O Dr. Heydens identifica explicitamente um dos objetivos como “Publicação de dados de animais citados pela IARC...Manuscrito a ser iniciado por Mon como escritores fantasmas”. em *1.
GHOST:peer_review 	Este documento faz parte do arquivo de custódia do Dr. David Saltmiras e é intitulado “Atividades de Glifosato”. As atividades do Dr. (2015), atualização coord Kier (2015) para K&K, empurrada para Sorahan (2015).
GHOST:peer_review 	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto onde a Dra. Donna Farmer comenta a respeito do Painel de Especialistas: “Temos outra consultoria fazendo a mesma coisa que John Acquavella está fazendo para a área de epidemiologia... Larry Kier está facilitando a área de gentox do perito, painel. Já tivemos um contrato com Larry Kier antes. Como podemos preparar isso para Larry para que ele também possa receber - 12 mil em 2015? em *2.
GHOST:peer_review 	Este documento é um acordo de consultoria entre a Monsanto e Larry D. Kier, um dos indivíduos do Painel de Especialistas da Intertek. Embora o Painel de Especialistas devesse ser composto por cientistas independentes da Monsanto, o acordo de consultoria demonstra que o Dr. Kier trabalhou diretamente para a Monsanto e esta relação não foi divulgada no manuscrito publicado.
GHOST:peer_review 	Este documento é uma fatura datada de 31 de agosto de 2015 da Monsanto para o Dr. John Acquavella no valor de US$ 20.700 por “horas de consultoria em agosto de 2015 relacionadas ao painel epidemiológico de especialistas em glifosato”. em *1.
GHOST:peer_review 	Este documento contém correspondência por e-mail entre vários funcionários e consultores da Monsanto, onde o Dr. John Acquavella protesta contra as atividades de escrita fantasma da Monsanto: “Não posso fazer parte de autoria enganosa em uma apresentação ou publicação... Chamamos isso de escrita fantasma e é antiético.” em *2, 3.
GHOST:peer_review 	Este documento contém correspondência por e-mail entre o Dr. Heydens e Ashley Roberts (Intertek), onde o Dr. Heydens admite ter escrito “um rascunho do capítulo de introdução em outubro/novembro... ... você ou Gary? Eu estava pensando em você para o capítulo de Introdução e em Gary para o capítulo de Resumo, mas estou totalmente aberto a suas sugestões.” em *2.
GHOST:peer_review 	Este documento contém correspondência por e-mail de 2016 entre os Drs. Acquavella e Heydens discutindo a consultoria do Dr. Acquavella para a Monsanto “em litígios sobre glifosato”. em *2.
GHOST:peer_review 	Os documentos contêm correspondência por e-mail entre o Dr. William Heydens e Ashley Roberts (Intertek), onde o Dr. glifosato. A minuta editada também está anexada e contestada por confidencialidade.
GHOST:peer_review 	Este documento contém um e-mail do Dr. Heydens para Ashley Roberts sobre a introdução ao Manuscrito do Painel de Especialistas. Entre outras características, o rascunho do Dr. Heydens tenta transmitir “que o glifosato é realmente usado de forma expansiva”. em *1.
GHOST:peer_review 	Este documento contém correspondência entre o Dr. William Heydens e Ashley Roberts a respeito do Manuscrito do Painel de Especialistas. O Dr. Heydens examinou todo o documento e “indicou o que acho que deveria ficar, o que pode ir, e em alguns pontos fiz uma pequena edição. Tentei adicionar um pequeno texto: na página 10 para abordar os comentários de John sobre o uso dos critérios de Hill pelos toxicologistas... veja o que você pensa; fez sentido para mim, mas não tenho certeza se fará para outros - sinta-se à vontade para modificar e/ou executar por Cary.” em *1. A minuta editada também está anexada e contestada por confidencialidade.
GHOST:peer_review 	Este documento contém correspondência por e-mail entre Roger McClellan (editor da revista que publicou o Manuscrito do Painel de Especialistas) e Ashley Roberts sobre o Manuscrito do Painel de Especialistas. McClellan observa vários problemas com a estupidez inicial do Manuscrito e afirma: “Estes relatórios são essencialmente uma refutação do processo e das conclusões da IARC. Parece haver uma relutância em ser absolutamente claro ao apresentar exatamente o que a IARC concluiu, as conclusões do Painel e como elas diferem.” em *4. O rascunho inicial do manuscrito em anexo também é questionado quanto à confidencialidade.
GHOST:retraction	Este documento é um e-mail do Dr. Charles Healy para os Drs. Farmer e Saltmiras onde o Dr. Healy solicita que os Drs. Farmer e Saltmiras revisam o artigo que o Dr. Healy foi solicitado a revisar: “vocês dois seriam os revisores de fato e eu então reuniria seus comentários e seria o revisor oficial”. em *1.
GHOST:retraction	Este documento é um e-mail do Dr. Charles Healy para os Drs. Donna Farmer e David Saltmiras onde o Dr. Healy informa aos Drs. Farmer e Saltmiras que sua decisão em relação ao estudo enviada ao Dr. Healy para GHOST:peer_review determinará se o estudo será publicado.
GHOST:retraction	Este documento é uma revisão por pares realizada pelo funcionário da Monsanto, Dr. Charles Healy, de um estudo intitulado “Citotoxicidade do herbicida Roundup e seu ingrediente ativo, o glifosato em ratos”. O documento contém recomendações para rejeitar o estudo onde foram encontrados efeitos citotóxicos adversos substanciais associados ao Roundup e ao glifosato.
GHOST:retraction	Este documento é um e-mail da Dra. Donna Farmer, onde ela informa a John DeSesso que “adicionou uma seção sobre genotox do estudo de Gasnier... veja em anexo uma crítica que fizemos e da qual tirei. Estou trabalhando em uma seção para gasinador na seção mecanística. Também recortamos e colamos resumos dos estudos sobre surfactantes da POEA.” em *1. O anexo é um rascunho do Williams et. al. estudo com edições significativas do Dr. Farmer, que também é desafiado pela confidencialidade
GHOST:retraction	Nestes documentos, o cientista da Monsanto David Saltmiras admite ter escrito manuscritos de literatura sobre genotoxicidade do glifosato com Larry Kier, um consultor da Monsanto (MONGLY02145925). A correspondência por e-mail também detalha como adicionar o cientista David Kirkland ao estudo “acrescentaria credibilidade”. (MONGLY02145918) “Adicionar David Kirkland como coautor de ambos os artigos de revisão acrescentaria £ 14.000 (libras Stirling) ao projeto, que dividido por 25 parece um investimento justo”, escreve Christophe Gustin (Monsanto EU) em uma discussão sobre possíveis co-autores da literatura sobre genotoxicidade do glifosato. David Saltmiras escreve que adicionar a experiência de Kirkland ao manuscrito sobre genotoxicidade “é um prêmio”: “David Kirkland acredita que seus esforços serão inferiores a 10 dias a £ 1.400/dia (equivalente a US$ 21.780 com o câmbio atual taxa), portanto estamos efetivamente duplicando o custo dos projetos combinados, mas colhendo valor/credibilidade significativos do envolvimento de David Kirkland. Dado o número crescente de publicações questionáveis ​​sobre genotoxicidade, na minha opinião, o custo adicional vale a pena.”
GHOST:retraction	Este documento é um e-mail do Dr. Heydens onde o Dr. Saltmiras “Entre em contato com Wallace Hayes para determinar sua disponibilidade e taxas para participar da reunião.”
GHOST:retraction	Este documento é um acordo de consultoria de 2012 entre a Monsanto e o editor da Food and Chemical Toxicology, Wallace Hayes, para o período imediatamente anterior ao envolvimento do Sr. Hayes na retratação do artigo Seralini da Food and Chemical Toxicology.
GHOST:retraction	Este documento contém uma correspondência por e-mail entre vários funcionários da Monsanto, onde o Dr. Saltmiras expressa o seguinte em relação ao estudo recentemente publicado em Food and Chemical Toxicology por Seralini: “Wally Hayes, agora Editor Chefe de Visão e Estratégia da FCT, enviou-me uma mensagem de cortesia e-mail esta manhã. Esperamos que nós dois tenhamos uma discussão de acompanhamento em breve para abordar se a Visão e a Estratégia da I C'I' estavam na frente e no centro para esta passagem pelo processo de revisão por pares... e o que é isso, Visão e Estratégia? Também suspeito que este artigo possa ser do nosso interesse – a última cerimônia para os poucos fragmentos restantes de credibilidade científica de Seralini.” em *2.
GHOST:retraction	Este documento contém correspondência por e-mail entre Bruce Chassy e o Editor de Food and Chemical Toxicology, Wallace Hayes, onde o Dr. Chassy insta o Sr. volte no tempo, recolha o artigo e reinicie o processo de revisão.” em *2.
GHOST:retraction	Este documento contém uma série de trocas de e-mails entre vários funcionários da Monsanto a respeito de cartas ao editor da Food and Chemical Toxicology solicitando a retratação de um estudo do Professor G.E. Seralini. Eric Sachs escreve sobre seus esforços para galvanizar os cientistas em uma campanha de cartas para retratar o artigo: “Falei com Bruce Chassy e ele enviará sua carta diretamente para Wally Hayes e notificará outros cientistas que enviaram cartas para fazer isso. o mesmo. Ele compreende a urgência... Continuo inflexível de que a Monsanto deve: e não ser colocada: na posição de fornecer a análise crítica que leva os editores a retirarem o artigo.” em *3, 2; veja tambémMONGLY01045298 (abaixo).
GHOST:retraction	Este documento contém correspondência por e-mail entre o Dr. Goldstein e Eric Sachs sobre a campanha da Monsanto para retratar o artigo do professor Seralini. O Dr. Goldstein afirma: “Fiquei desconfortável em deixar os acionistas saberem que estamos cientes deste LTE... Isso implica que tivemos algo a ver com isso - caso contrário, como teríamos conhecimento disso? Eu poderia acrescentar ‘Ciente de várias cartas ao editor, incluindo uma assinada por 25 cientistas de 14 países’ se vocês dois acharem que está tudo bem.” em *1. Sachs responde: “Estamos ‘conectados’, mas não escrevemos a carta nem incentivamos ninguém a assiná-la”. Eu ia.
GHOST:retraction	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto e Henry Miller. A Monsanto pede ao Sr. Miller que escreva sobre a decisão da IARC e o Sr. Miller responde com um pedido de um “rascunho de alta qualidade”. em *6. Eric Sachs (Monsanto) informa ao Sr. Miller que “Temos um rascunho quase pronto e enviaremos a você amanhã”. em *5.
GHOST:retraction	Esta é uma apresentação da Monsanto delineando estratégias em resposta ao relatório da IARC. Uma sugestão: ‘Publicação sobre dados de carcinogenicidade animal’ poderia ser completada com “[a] maioria dos escritos feitos pela Monsanto, mantendo o OS$ baixo”.
GHOST:retraction	Este documento contém correspondência por e-mail entre Michael Koch e Dr. William Heydens sobre “Atividades Pós-IARC para Apoiar o Glifosato”. O Dr. Heydens identifica explicitamente um dos objetivos como “Publicação de dados de animais citados pela IARC...Manuscrito a ser iniciado por Mon como escritores fantasmas”. em *1.
GHOST:retraction	Este documento faz parte do arquivo de custódia do Dr. David Saltmiras e é intitulado “Atividades de Glifosato”. As atividades do Dr. (2015), atualização coord Kier (2015) para K&K, empurrada para Sorahan (2015).
GHOST:retraction	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto onde a Dra. Donna Farmer comenta a respeito do Painel de Especialistas: “Temos outra consultoria fazendo a mesma coisa que John Acquavella está fazendo para a área de epidemiologia... Larry Kier está facilitando a área de gentox do perito, painel. Já tivemos um contrato com Larry Kier antes. Como podemos preparar isso para Larry para que ele também possa receber - 12 mil em 2015? em *2.
GHOST:retraction	Este documento é um acordo de consultoria entre a Monsanto e Larry D. Kier, um dos indivíduos do Painel de Especialistas da Intertek. Embora o Painel de Especialistas devesse ser composto por cientistas independentes da Monsanto, o acordo de consultoria demonstra que o Dr. Kier trabalhou diretamente para a Monsanto e esta relação não foi divulgada no manuscrito publicado.
GHOST:retraction	Este documento é uma fatura datada de 31 de agosto de 2015 da Monsanto para o Dr. John Acquavella no valor de US$ 20.700 por “horas de consultoria em agosto de 2015 relacionadas ao painel epidemiológico de especialistas em glifosato”. em *1.
GHOST:retraction	Este documento contém correspondência por e-mail entre vários funcionários e consultores da Monsanto, onde o Dr. John Acquavella protesta contra as atividades de escrita fantasma da Monsanto: “Não posso fazer parte de autoria enganosa em uma apresentação ou publicação... Chamamos isso de escrita fantasma e é antiético.” em *2, 3.
GHOST:retraction	Este documento contém correspondência por e-mail entre o Dr. Heydens e Ashley Roberts (Intertek), onde o Dr. Heydens admite ter escrito “um rascunho do capítulo de introdução em outubro/novembro... ... você ou Gary? Eu estava pensando em você para o capítulo de Introdução e em Gary para o capítulo de Resumo, mas estou totalmente aberto a suas sugestões.” em *2.
GHOST:retraction	Este documento contém correspondência por e-mail de 2016 entre os Drs. Acquavella e Heydens discutindo a consultoria do Dr. Acquavella para a Monsanto “em litígios sobre glifosato”. em *2.
GHOST:retraction	Os documentos contêm correspondência por e-mail entre o Dr. William Heydens e Ashley Roberts (Intertek), onde o Dr. glifosato. A minuta editada também está anexada e contestada por confidencialidade.
GHOST:retraction	Este documento contém um e-mail do Dr. Heydens para Ashley Roberts sobre a introdução ao Manuscrito do Painel de Especialistas. Entre outras características, o rascunho do Dr. Heydens tenta transmitir “que o glifosato é realmente usado de forma expansiva”. em *1.
GHOST:retraction	Este documento contém correspondência entre o Dr. William Heydens e Ashley Roberts a respeito do Manuscrito do Painel de Especialistas. O Dr. Heydens examinou todo o documento e “indicou o que acho que deveria ficar, o que pode ir, e em alguns pontos fiz uma pequena edição. Tentei adicionar um pequeno texto: na página 10 para abordar os comentários de John sobre o uso dos critérios de Hill pelos toxicologistas... veja o que você pensa; fez sentido para mim, mas não tenho certeza se fará para outros - sinta-se à vontade para modificar e/ou executar por Cary.” em *1. A minuta editada também está anexada e contestada por confidencialidade.
GHOST:retraction	Este documento contém correspondência por e-mail entre Roger McClellan (editor da revista que publicou o Manuscrito do Painel de Especialistas) e Ashley Roberts sobre o Manuscrito do Painel de Especialistas. McClellan observa vários problemas com a estupidez inicial do Manuscrito e afirma: “Estes relatórios são essencialmente uma refutação do processo e das conclusões da IARC. Parece haver uma relutância em ser absolutamente claro ao apresentar exatamente o que a IARC concluiu, as conclusões do Painel e como elas diferem.” em *4. O rascunho inicial do manuscrito em anexo também é questionado quanto à confidencialidade.
TOXIC:surfactants	Este documento contém um estudo liderado pela Monsanto testando o N-ntirosoglifosato (“NNG”) em ratos. Antes de obter aprovação da EPA, a Monsanto conduziu este teste de carcinogenicidade de longo prazo do NNG em ratos. Os testes foram realizados fora dos laboratórios do IBT (que a Monsanto utilizou para testes de NNG até ser encerrado devido a fraude). Este estudo demonstrou um aumento estatisticamente significativo de linfomas malignos em camundongos machos. Nenhuma evidência sugere que este estudo tenha sido submetido à EPA.
